,StreamID,Brick,count,first_t,last_t,mean,std,nUnique,min,q1,median,q3,max
20,1c74b218_8093_4c54_bc59_76e8eee91731,Room_Air_Temperature_Setpoint,154189,2021-01-01T00:09:53.381Z,2023-12-31T23:57:50.340Z,21.979739151301324,0.6673291312245102,2.0,0.0,22.0,22.0,22.0,22.0
21,9683b46e_f0df_4e9a_8320_26284ab931a1,Alarm,154194,2021-01-01T00:09:53.420Z,2023-12-31T23:57:50.371Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,4d6f46f7_0a31_47ad_b853_11210e06da58,Demand_Sensor,154189,2021-01-01T00:09:53.492Z,2023-12-31T23:57:50.439Z,2.2245011284851715,7.887603983780503,9781.0,0.0,0.0,0.0,0.0,68.8065
23,bfdcd862_3981_4013_a738_bd8533b56759,Zone_Air_Dewpoint_Sensor,154214,2021-01-01T00:09:53.531Z,2023-12-31T23:57:50.469Z,7.192628718533985,2.218481807478111,31618.0,-8.6049,6.2747,7.6551,8.6635,15.3263
24,87521696_8d80_4c41_8345_3cf2416a94da,Demand_Sensor,154209,2021-01-01T00:09:53.573Z,2023-12-31T23:57:50.500Z,1.3649848030919076,11.371966389544918,435.0,0.0,0.0,0.0,0.0,100.0
25,47fa1d5f_c777_41c7_a21b_bfccdd8c37af,Zone_Air_Humidity_Sensor,154203,2021-01-01T00:09:53.612Z,2023-12-31T23:57:50.531Z,37.87454264832721,5.894269739211105,4346.0,0.0,34.92,38.52,41.26,73.25
26,6bd2daf9_031f_4bd6_ac97_de38204a3686,Zone_Air_Temperature_Sensor,154192,2021-01-01T00:09:53.652Z,2023-12-31T23:57:50.564Z,22.389706988689426,0.9962966927530121,101.0,0.0,22.1,22.4,22.8,23.9
27,50821193_2655_4c43_b176_1c9e50909ba9,Room_Air_Temperature_Setpoint,154213,2021-01-01T00:09:53.689Z,2023-12-31T23:57:50.595Z,21.979599644647337,0.669620521833105,2.0,0.0,22.0,22.0,22.0,22.0
28,ac874982_f40f_43e5_8dfe_e963e6c5684d,Alarm,154194,2021-01-01T00:09:53.728Z,2023-12-31T23:57:50.628Z,1.29706733076514e-05,0.0036014587418552136,2.0,0.0,0.0,0.0,0.0,1.0
29,cf819b17_b02c_4cbc_bd55_ad4cc600f932,Demand_Sensor,154208,2021-01-01T00:09:53.806Z,2023-12-31T23:57:50.692Z,0.00046046703154181364,0.05691751033292594,13.0,0.0,0.0,0.0,0.0,9.1858
30,df3c0137_2f43_4fb9_9c3b_5cb9d20b63d8,Zone_Air_Dewpoint_Sensor,154207,2021-01-01T00:09:53.843Z,2023-12-31T23:57:50.726Z,7.156491576906365,2.010184863946292,24444.0,-9.2489,6.5,7.5917,8.4366,14.3476
31,b68a1f99_e411_4a23_9886_d4f60b249aea,Demand_Sensor,154208,2021-01-01T00:09:53.881Z,2023-12-31T23:57:50.758Z,1.5702112646555302,12.246747231601148,371.0,0.0,0.0,0.0,0.0,100.0
32,cda46f50_1e91_4dce_ae58_d8a02b9134d8,Zone_Air_Humidity_Sensor,154197,2021-01-01T00:09:53.917Z,2023-12-31T23:57:50.790Z,39.122328190561426,5.622418378462233,4316.0,0.0,36.92,39.8,42.16,84.62
33,18dd7222_4402_42a6_a71d_9c919ecc4a5a,Zone_Air_Temperature_Sensor,154186,2021-01-01T00:09:53.953Z,2023-12-31T23:57:50.822Z,21.790916814756205,0.9934880294726229,116.0,0.0,21.7,21.9,22.1,23.6
34,8a87c7a9_bf92_4c5f_9eff_d9cb28cecf98,Room_Air_Temperature_Setpoint,154193,2021-01-01T00:09:53.991Z,2023-12-31T23:57:50.855Z,21.979454320235032,0.6719991293687312,2.0,0.0,22.0,22.0,22.0,22.0
35,8d2727bb_c4af_492b_bf69_59e4b5bbb978,On_Off_Status,154199,2021-01-01T00:09:54.030Z,2023-12-31T23:57:50.888Z,0.5530645464626879,0.497176179949029,2.0,0.0,0.0,1.0,1.0,1.0
36,4e9cf040_3add_4b87_be4e_5fa2214be4f5,System_Shutdown_Status,154218,2021-01-01T00:09:54.072Z,2023-12-31T23:57:50.920Z,0.5615362668430404,0.4961988390383658,2.0,0.0,0.0,1.0,1.0,1.0
37,46dd0fe1_3f00_4455_b9d9_0e4a06cc16c8,Alarm,154187,2021-01-01T00:09:54.111Z,2023-12-31T23:57:50.954Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,989b238b_0c2e_4578_89bb_e8412e6243ed,Demand_Sensor,154187,2021-01-01T00:09:54.185Z,2023-12-31T23:57:51.019Z,0.32374697802019625,4.3577594467187835,1183.0,0.0,0.0,0.0,0.0,100.0
39,fd28a481_b637_4087_af07_ec1ff434574c,Zone_Air_Dewpoint_Sensor,154191,2021-01-01T00:09:54.225Z,2023-12-31T23:57:51.050Z,7.390038582018406,1.9029323732177836,22841.0,-7.3526,6.7094,7.6972,8.6501,15.0055
40,9f091f6f_4f0e_47ad_b187_9d8cd5243906,Demand_Sensor,154170,2021-01-01T00:09:54.267Z,2023-12-31T23:57:51.081Z,2.3270916592073685,15.000082747186802,196.0,0.0,0.0,0.0,0.0,100.0
41,b7791101_cb1e_487c_bcc3_6aac485d2732,Zone_Air_Humidity_Sensor,154197,2021-01-01T00:09:54.307Z,2023-12-31T23:57:51.116Z,39.609973734897565,4.964064926984922,3548.0,0.0,37.74,40.14,42.41,75.93
42,991705c3_055c_49b1_aa67_c065267cafac,Zone_Air_Temperature_Sensor,154201,2021-01-01T00:09:54.348Z,2023-12-31T23:57:51.148Z,21.814836479659665,0.8910707177105298,94.0,0.0,21.7,21.9,22.1,24.2
43,a5d02d38_aa41_4a16_a19c_32ab755e3f39,Room_Air_Temperature_Setpoint,154178,2021-01-01T00:09:54.389Z,2023-12-31T23:57:51.179Z,21.97916693691707,0.6766781888808339,2.0,0.0,22.0,22.0,22.0,22.0
44,f845b102_f23e_431c_bd3d_bc2ae0bba69f,Damper_Position_Sensor,154180,2021-01-01T00:09:54.470Z,2023-12-31T23:57:51.211Z,0.4460176417174731,0.49707736318832396,2.0,0.0,0.0,0.0,1.0,1.0
45,2ced07f2_5240_4ee6_8435_aa5f49b933f9,On_Off_Status,154195,2021-01-01T00:09:54.509Z,2023-12-31T23:57:51.243Z,0.0057459710107331625,0.07558409110306862,2.0,0.0,0.0,0.0,0.0,1.0
46,92bdeac4_ddea_4699_a3ea_021a6ab1ba4c,System_Shutdown_Status,154176,2021-01-01T00:09:54.548Z,2023-12-31T23:57:51.275Z,0.005740193026151931,0.07554629845448715,2.0,0.0,0.0,0.0,0.0,1.0
47,abf473f6_3fce_437b_8157_a3e79e6b6b20,Alarm,154195,2021-01-01T00:09:54.585Z,2023-12-31T23:57:51.305Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,90b9f352_2cfd_4045_9f1d_993ee96ff077,Damper_Position_Sensor,154188,2021-01-01T00:09:54.628Z,2023-12-31T23:57:51.338Z,0.9933133577191481,0.08149804350939888,2.0,0.0,1.0,1.0,1.0,1.0
49,89e458c4_d24a_4c62_b94c_7253c8c051a6,On_Off_Status,154182,2021-01-01T00:09:54.673Z,2023-12-31T23:57:51.372Z,0.39006498813091023,0.4877645878549848,2.0,0.0,0.0,0.0,1.0,1.0
50,7466466e_6d34_43b6_aad6_8b5846d51f10,System_Shutdown_Status,154179,2021-01-01T00:09:54.712Z,2023-12-31T23:57:51.403Z,0.5780878070294917,0.4938646518969797,2.0,0.0,0.0,1.0,1.0,1.0
51,d57ac126_eea1_454b_a6c2_5e505922f27b,Alarm,154167,2021-01-01T00:09:54.747Z,2023-12-31T23:57:51.436Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,3d9bdb5f_e06b_47ff_bcd6_cb950ce465ea,Damper_Position_Sensor,154172,2021-01-01T00:09:54.785Z,2023-12-31T23:57:51.470Z,0.6089886620138547,0.487976917028285,2.0,0.0,0.0,1.0,1.0,1.0
53,526896aa_9083_4138_ba79_0385b9c8c4f6,On_Off_Status,154185,2021-01-01T00:09:54.827Z,2023-12-31T23:57:51.504Z,0.00016214288030612576,0.012732501325053606,2.0,0.0,0.0,0.0,0.0,1.0
54,27c9320e_ff2c_4443_880d_ae06becde335,System_Shutdown_Status,154162,2021-01-01T00:09:54.864Z,2023-12-31T23:57:51.540Z,0.0009340823289786069,0.03054848309133036,2.0,0.0,0.0,0.0,0.0,1.0
55,687a3240_dec5_48fe_9b1e_e9ec651c306e,Alarm,154181,2021-01-01T00:09:54.907Z,2023-12-31T23:57:51.570Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,8b6af494_591c_48af_aaaf_3aec830b0022,Damper_Position_Sensor,154185,2021-01-01T00:09:54.944Z,2023-12-31T23:57:51.601Z,0.9988974284139184,0.03318668290111593,2.0,0.0,1.0,1.0,1.0,1.0
57,d81e6b63_7f83_4bcb_836a_abbbcfc765c0,Alarm,154169,2021-01-01T00:09:54.985Z,2023-12-31T23:57:51.632Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,34600c7d_3c47_4c18_9448_aa90c3de6c5e,Demand_Sensor,154187,2021-01-01T00:09:55.063Z,2023-12-31T23:57:51.693Z,0.17292090772892657,2.0724237937316063,1183.0,0.0,0.0,0.0,0.0,55.1273
59,5ac2b538_909c_49ac_806f_332ee42648ec,Zone_Air_Dewpoint_Sensor,154184,2021-01-01T00:09:55.104Z,2023-12-31T23:57:51.725Z,7.902523900664143,2.0432522231290635,32449.0,-3.7783,7.0933,8.2443,9.22685,15.7929
60,ada15d8c_2dd7_49a7_8fe7_162597f04481,Demand_Sensor,154166,2021-01-01T00:09:55.144Z,2023-12-31T23:57:51.757Z,2.513821301065086,15.410937612918636,622.0,0.0,0.0,0.0,0.0,100.0
61,9ccb32d5_c4e0_4dd8_a9ad_df61794c3b21,Zone_Air_Humidity_Sensor,154156,2021-01-01T00:09:55.180Z,2023-12-31T23:57:51.786Z,40.617182659124516,5.86813077526737,4168.0,0.0,37.77,41.1,43.93,74.66
62,5073d42f_09de_4a84_93ac_2ee372337025,Zone_Air_Temperature_Sensor,154175,2021-01-01T00:09:55.217Z,2023-12-31T23:57:51.817Z,22.021789524890544,1.0395339548701255,110.0,0.0,21.8,22.1,22.5,23.7
63,d9eaa611_f1bd_48a5_9878_b18844381937,Room_Air_Temperature_Setpoint,154149,2021-01-01T00:09:55.255Z,2023-12-31T23:57:51.848Z,21.97930573665739,0.6744223758166158,2.0,0.0,22.0,22.0,22.0,22.0
64,fe7826b7_3ae6_48e8_908a_53234caac43a,Alarm,154165,2021-01-01T00:09:55.294Z,2023-12-31T23:57:51.878Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,6f4c406f_208c_4784_b382_146b6e888e51,Demand_Sensor,154166,2021-01-01T00:09:55.377Z,2023-12-31T23:57:51.944Z,0.004450011675726165,0.3172863857708982,42.0,0.0,0.0,0.0,0.0,29.1311
66,951a7158_7c52_4f7c_a295_0ec9e1b9cc1a,Zone_Air_Dewpoint_Sensor,154161,2021-01-01T00:09:55.418Z,2023-12-31T23:57:51.974Z,7.807202173701521,1.900184592717127,25307.0,-0.1997,6.8216,8.0085,9.1619,16.0177
67,d249af8d_a6ea_4984_af34_cb06afac892f,Demand_Sensor,154170,2021-01-01T00:09:55.463Z,2023-12-31T23:57:52.005Z,2.4821974469741197,15.43939532746129,305.0,0.0,0.0,0.0,0.0,100.0
68,9ad1ba08_81af_471d_a77c_fd690f0f3be0,Zone_Air_Humidity_Sensor,154159,2021-01-01T00:09:55.499Z,2023-12-31T23:57:52.036Z,40.472293087007564,5.261488800312175,3336.0,0.0,37.55,40.81,43.78,65.39
69,29cfb607_3ca6_463a_a6ff_84ce2e316c5f,Zone_Air_Temperature_Sensor,154152,2021-01-01T00:09:55.538Z,2023-12-31T23:57:52.068Z,21.940855778711924,0.9497015815486495,95.0,0.0,21.8,22.1,22.3,23.5
70,06e71884_e866_4bec_a3b0_53ae286ea68a,Room_Air_Temperature_Setpoint,154159,2021-01-01T00:09:55.579Z,2023-12-31T23:57:52.099Z,21.97916436925512,0.6767198481490174,2.0,0.0,22.0,22.0,22.0,22.0
71,c689d2cc_b65b_45b4_a37c_21bf2c414030,Alarm,154158,2021-01-01T00:09:55.617Z,2023-12-31T23:57:52.129Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,af9f6149_a165_4242_be4d_52af50c70c0b,Demand_Sensor,154156,2021-01-01T00:09:55.696Z,2023-12-31T23:57:52.190Z,1.4691529470147124,5.414897116710373,2780.0,0.0,0.0,0.0,0.0,57.2774
73,d5137130_c333_4bbd_bba3_ed4c09e63913,Zone_Air_Dewpoint_Sensor,154155,2021-01-01T00:09:55.737Z,2023-12-31T23:57:52.220Z,8.335754318056502,1.91036326195769,2419.0,-4.055,7.507,8.6224,9.639,15.5982
74,268bef4b_4158_4cab_b701_8839a07caa13,Demand_Sensor,154156,2021-01-01T00:09:55.778Z,2023-12-31T23:57:52.250Z,1.6679854731570618,12.686330052198464,256.0,0.0,0.0,0.0,0.0,100.0
75,e746bd7b_e649_4031_a82f_c6cd4cf04118,Zone_Air_Humidity_Sensor,154151,2021-01-01T00:09:55.820Z,2023-12-31T23:57:52.283Z,40.17054446614035,5.350369291792479,132.0,0.0,37.6,40.8,43.2,68.8
76,735e79f6_0860_4cf9_9424_96bfdb18ee51,Zone_Air_Temperature_Sensor,154146,2021-01-01T00:09:55.861Z,2023-12-31T23:57:52.315Z,22.665759734277888,0.9806217994474528,93.0,0.0,22.5,22.9,23.1,23.4
77,5fb063b4_f71f_4fef_8c1c_2280de147751,Room_Air_Temperature_Setpoint,154158,2021-01-01T00:09:55.897Z,2023-12-31T23:57:52.347Z,21.979164234097485,0.6767220409552201,2.0,0.0,22.0,22.0,22.0,22.0
78,3fffd574_b298_4549_9aa9_72c9f2d37799,Alarm,154143,2021-01-01T00:09:55.933Z,2023-12-31T23:57:52.376Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,392b1a36_3748_4fe1_86a7_a1298318d970,Alarm,154159,2021-01-01T00:09:55.972Z,2023-12-31T23:57:52.406Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,7e03bcd7_742d_4c10_b348_5d8927d889df,Demand_Sensor,154160,2021-01-01T00:09:56.047Z,2023-12-31T23:57:52.465Z,0.0007093526206538662,0.12267927318149807,7.0,0.0,0.0,0.0,0.0,21.6496
81,b382ba05_d8db_4237_8f29_0e07fe1a19a9,Zone_Air_Dewpoint_Sensor,154143,2021-01-01T00:09:56.083Z,2023-12-31T23:57:52.496Z,7.5733555503655685,2.394461648397425,3086.0,-6.145,6.0921,7.8427,9.3392,15.2097
82,64e63359_bc79_4492_bcce_d2b8d893e42a,Demand_Sensor,154155,2021-01-01T00:09:56.123Z,2023-12-31T23:57:52.528Z,11.897511341182573,30.450528684251854,6643.0,0.0,0.0,0.0,0.0,100.0
83,0e8a4fdc_2d65_4be2_a6bf_dea9034fe257,Zone_Air_Humidity_Sensor,154158,2021-01-01T00:09:56.161Z,2023-12-31T23:57:52.560Z,41.34184667678615,6.269356159323526,124.0,0.0,37.6,41.6,45.6,64.0
84,d7e62a02_295c_4ffc_a586_f258cb606c64,Zone_Air_Temperature_Sensor,154148,2021-01-01T00:09:56.204Z,2023-12-31T23:57:52.592Z,21.370829981576147,0.9356346759023503,86.0,0.0,21.0,21.4,21.8,23.1
85,4a730c26_5797_4702_8a23_e107d8b9576c,Room_Air_Temperature_Setpoint,154162,2021-01-01T00:09:56.243Z,2023-12-31T23:57:52.627Z,21.979307481739987,0.6743939660230712,2.0,0.0,22.0,22.0,22.0,22.0
86,ad56a972_54d5_49c2_984a_4a78ae184f71,Alarm,154150,2021-01-01T00:09:56.280Z,2023-12-31T23:57:52.658Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,c48cb592_3627_40af_abe4_515eab40b56f,Alarm,154145,2021-01-01T00:09:56.316Z,2023-12-31T23:57:52.693Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
88,e63ff763_dc75_4a52_a0b1_0183041ec7ef,Demand_Sensor,154126,2021-01-01T00:09:56.389Z,2023-12-31T23:57:52.756Z,8.073257384218108,12.060248220785878,23024.0,0.0,0.0,0.0,21.3683,60.2206
89,019815fc_e0a9_4c5e_a91d_fbcaffe11ae5,Zone_Air_Dewpoint_Sensor,154157,2021-01-01T00:09:56.429Z,2023-12-31T23:57:52.788Z,8.000818886589645,2.478554132397683,3102.0,-3.9066,6.1183,8.2963,9.9683,15.9617
90,a92a8bdd_97c1_496b_b7cf_443407ba3ceb,Demand_Sensor,154142,2021-01-01T00:09:56.468Z,2023-12-31T23:57:52.820Z,1.059163746415643,10.146989438539304,165.0,0.0,0.0,0.0,0.0,100.0
91,98db64c2_b6af_4f2d_90e3_71d1216cbbb6,Zone_Air_Humidity_Sensor,154134,2021-01-01T00:09:56.507Z,2023-12-31T23:57:52.850Z,39.06085354302102,6.44315369630473,122.0,0.0,34.4,39.2,43.6,64.4
92,be302608_5a91_4ee2_acad_e22619b514ea,Zone_Air_Temperature_Sensor,154143,2021-01-01T00:09:56.542Z,2023-12-31T23:57:52.881Z,22.81449173819116,0.9187757066884867,100.0,0.0,22.7,23.0,23.1,24.8
93,267fbb57_f2b3_40d4_bc61_654e5b94ef2b,Room_Air_Temperature_Setpoint,154139,2021-01-01T00:09:56.584Z,2023-12-31T23:57:52.913Z,21.979304394085858,0.6744442319472976,2.0,0.0,22.0,22.0,22.0,22.0
94,980d7c24_3626_47f0_9430_582c827ee507,Alarm,154138,2021-01-01T00:09:56.621Z,2023-12-31T23:57:52.944Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,5c87cdc5_18ab_4e32_948a_49cea873e8f0,Demand_Sensor,154137,2021-01-01T00:09:56.702Z,2023-12-31T23:57:53.008Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96,17c01335_f5e4_41a9_8691_c8d7d0d098a9,Zone_Air_Dewpoint_Sensor,154131,2021-01-01T00:09:56.740Z,2023-12-31T23:57:53.044Z,7.912653764005944,2.856152181532489,37568.0,-4.1144,5.5962,7.6098,10.1996,15.2325
97,23212bd4_b454_4a1d_8ae8_95b89b21b880,Demand_Sensor,154131,2021-01-01T00:09:56.777Z,2023-12-31T23:57:53.076Z,42.92495798054902,48.25469568717874,8226.0,0.0,0.0,0.0,100.0,100.0
98,36bc3b95_6963_4907_a5c4_d6229e67ed56,Zone_Air_Humidity_Sensor,154124,2021-01-01T00:09:56.814Z,2023-12-31T23:57:53.107Z,43.80590784044016,7.362140859337057,3641.0,0.0,38.17,42.36,48.86,69.45
99,a1af7445_f2c9_43be_a90b_f16df33c6cfa,Zone_Air_Temperature_Sensor,154142,2021-01-01T00:09:56.851Z,2023-12-31T23:57:53.137Z,20.8248478675507,1.0893511436507772,103.0,0.0,20.2,21.0,21.5,22.5
100,07f44c0b_4043_4223_ba25_6d0aa192d3c5,Room_Air_Temperature_Setpoint,154131,2021-01-01T00:09:56.890Z,2023-12-31T23:57:53.168Z,21.9793033199032,0.6744617183818425,2.0,0.0,22.0,22.0,22.0,22.0
101,11516470_503b_4659_81c5_f4f61a93a55f,Alarm,154147,2021-01-01T00:09:56.927Z,2023-12-31T23:57:53.198Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,1145b159_8c21_4562_8466_bf394a447e81,Demand_Sensor,154134,2021-01-01T00:09:57.005Z,2023-12-31T23:57:53.260Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,2d824d18_47ef_4462_a52d_76c0a83f3d3d,Zone_Air_Dewpoint_Sensor,154153,2021-01-01T00:09:57.043Z,2023-12-31T23:57:53.290Z,7.680849720731999,2.291167846711251,3017.0,-6.5975,6.1458,7.7677,9.3804,15.0019
104,b1e0c216_9096_499d_b0da_86e3cb7ad4fc,Demand_Sensor,154141,2021-01-01T00:09:57.082Z,2023-12-31T23:57:53.326Z,14.372319279750359,33.679460058455234,5839.0,0.0,0.0,0.0,0.0,100.0
105,1d530d08_b502_4ad7_bfa0_21fd8bc18d50,Zone_Air_Humidity_Sensor,154131,2021-01-01T00:09:57.119Z,2023-12-31T23:57:53.355Z,41.57050301367019,5.940282615746981,139.0,0.0,38.0,41.2,45.2,71.2
106,8e0ec782_c966_47c2_bc0f_7b399a5b9071,Zone_Air_Temperature_Sensor,154136,2021-01-01T00:09:57.159Z,2023-12-31T23:57:53.386Z,21.375264052525043,0.9645540981318841,93.0,0.0,21.0,21.5,21.9,22.9
107,7a800967_3ba5_405a_84f2_4d9b83f1e8a9,Room_Air_Temperature_Setpoint,154137,2021-01-01T00:09:57.198Z,2023-12-31T23:57:53.416Z,21.97987504622511,0.6650894445735156,2.0,0.0,22.0,22.0,22.0,22.0
108,598fdf71_8352_45f9_863e_735f1f7a1276,Operating_Mode_Status,154142,2021-01-01T00:09:57.242Z,2023-12-31T23:57:53.447Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,e1bd1ec7_4cf1_4787_9b14_b4668d941b51,Mode_Command,154143,2021-01-01T00:09:57.280Z,2023-12-31T23:57:53.476Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,aec8a1e6_dd19_407a_8385_70cd8de81ffb,Duration_Sensor,154109,2021-01-01T00:09:57.318Z,2023-12-31T23:57:53.506Z,7193.272294285213,219.98686124920394,2.0,0.0,7200.0,7200.0,7200.0,7200.0
111,8b44b3f1_ec12_44f4_8ef1_ae48d3002948,Operating_Mode_Status,154145,2021-01-01T00:09:57.357Z,2023-12-31T23:57:53.537Z,0.9990723020532616,0.03044400307545113,2.0,0.0,1.0,1.0,1.0,1.0
112,6a5225e2_8f58_4858_a3d4_6e3834c4744a,System_Status,154128,2021-01-01T00:09:57.394Z,2023-12-31T23:57:53.566Z,0.9952831412851656,0.06851722381050412,2.0,0.0,1.0,1.0,1.0,1.0
113,5291548b_3346_42d0_a941_06e06d886529,Demand_Sensor,154133,2021-01-01T00:09:57.436Z,2023-12-31T23:57:53.597Z,4.115748266756633,5.34860396119951,31366.0,0.0,0.0,0.0,7.3208,37.3526
114,dde4f5ca_abb5_403f_8fa1_b5f5aafc3530,Demand_Sensor,154136,2021-01-01T00:09:57.472Z,2023-12-31T23:57:53.627Z,1.1301140946955937,10.006948366354022,531.0,0.0,0.0,0.0,0.0,100.0
115,ddd830c4_7e6b_4326_9363_432ce61c4a7b,Zone_Air_Dewpoint_Sensor,154152,2021-01-01T00:09:57.514Z,2023-12-31T23:57:53.658Z,7.673172819035757,2.036786819108102,64227.0,-4.5668,6.771,8.0174,9.1145,15.3824
116,99be5cf4_c979_4a30_9cff_77898c034748,Zone_Air_Dewpoint_Sensor,154131,2021-01-01T00:09:57.550Z,2023-12-31T23:57:53.687Z,7.592735299842343,2.028777321805011,62598.0,-6.3405,6.8741,8.0059,8.9374,15.4003
